tree_name,species,threshold,recall,precision
eucalyptus_73,eucalyptus,0.7171717171717172,68.54067993164062,88.63469696044922
eucalyptus_73,eucalyptus,0.7272727272727273,68.8573226928711,89.00457000732422
eucalyptus_73,eucalyptus,0.7373737373737375,69.17301177978516,89.38565826416016
eucalyptus_73,eucalyptus,0.7474747474747475,69.49156188964844,89.78666687011719
eucalyptus_73,eucalyptus,0.7575757575757577,69.81489562988281,90.14408874511719
eucalyptus_73,eucalyptus,0.7676767676767677,70.1229248046875,90.49528503417969
eucalyptus_73,eucalyptus,0.7777777777777778,70.38886260986328,90.79293060302734
eucalyptus_73,eucalyptus,0.787878787878788,70.68923950195312,91.14038848876953
eucalyptus_73,eucalyptus,0.797979797979798,70.97145080566406,91.40814208984375
eucalyptus_73,eucalyptus,0.8080808080808082,71.26321411132812,91.72322845458984
eucalyptus_73,eucalyptus,0.8181818181818182,71.50907135009766,91.98226928710938
eucalyptus_73,eucalyptus,0.8282828282828284,71.76544189453125,92.25874328613281
eucalyptus_73,eucalyptus,0.8383838383838385,72.00267791748047,92.51280212402344
eucalyptus_73,eucalyptus,0.8484848484848485,72.22174072265625,92.74568176269531
eucalyptus_73,eucalyptus,0.8585858585858587,72.45611572265625,92.97607421875
eucalyptus_73,eucalyptus,0.8686868686868687,72.67613983154297,93.20024108886719
eucalyptus_73,eucalyptus,0.8787878787878789,72.88277435302734,93.45305633544922
eucalyptus_73,eucalyptus,0.888888888888889,73.08748626708984,93.64110565185547
eucalyptus_73,eucalyptus,0.8989898989898991,73.28263854980469,93.84410095214844
eucalyptus_73,eucalyptus,0.9090909090909092,73.47491455078125,94.06329345703125
eucalyptus_73,eucalyptus,0.9191919191919192,73.65666961669922,94.2513427734375
eucalyptus_73,eucalyptus,0.9292929292929294,73.86042785644531,94.43565368652344
eucalyptus_73,eucalyptus,0.9393939393939394,74.03836059570312,94.64363098144531
eucalyptus_73,eucalyptus,0.9494949494949496,74.22872924804688,94.8677978515625
eucalyptus_73,eucalyptus,0.9595959595959597,74.43631744384766,95.0471420288086
eucalyptus_73,eucalyptus,0.9696969696969697,74.60276794433594,95.23270416259766
eucalyptus_73,eucalyptus,0.9797979797979799,74.77113342285156,95.42572784423828
eucalyptus_73,eucalyptus,0.98989898989899,74.92706298828125,95.59510040283203
eucalyptus_73,eucalyptus,1.0,75.06768035888672,95.73957061767578
pine_11,pine,0.0,0.0,0.0
pine_11,pine,0.010101010101010102,0.02206619828939438,0.03311806544661522
pine_11,pine,0.020202020202020204,0.15045136213302612,0.24085867404937744
pine_11,pine,0.030303030303030304,0.39017051458358765,0.5946198105812073
pine_11,pine,0.04040404040404041,0.791374146938324,1.2298846244812012
pine_11,pine,0.05050505050505051,1.4242727756500244,2.194824457168579
pine_11,pine,0.06060606060606061,2.2166500091552734,3.382558822631836
pine_11,pine,0.07070707070707072,3.131394147872925,4.775022983551025
pine_11,pine,0.08080808080808081,4.104312896728516,6.224690914154053
pine_11,pine,0.09090909090909091,5.14744234085083,7.788766860961914
pine_11,pine,0.10101010101010102,6.222667694091797,9.390477180480957
pine_11,pine,0.11111111111111112,7.451354026794434,11.205948829650879
pine_11,pine,0.12121212121212122,8.722167015075684,13.12679672241211
pine_11,pine,0.13131313131313133,9.995987892150879,15.038612365722656
pine_11,pine,0.14141414141414144,11.36008071899414,17.078384399414062
pine_11,pine,0.15151515151515152,12.662988662719727,19.04891014099121
pine_11,pine,0.16161616161616163,14.062187194824219,21.227174758911133
pine_11,pine,0.17171717171717174,15.4744234085083,23.339204788208008
pine_11,pine,0.18181818181818182,16.90772247314453,25.50542640686035
pine_11,pine,0.19191919191919193,18.435306549072266,27.807130813598633
pine_11,pine,0.20202020202020204,20.033100128173828,30.236793518066406
pine_11,pine,0.21212121212121213,21.44232749938965,32.366886138916016
pine_11,pine,0.22222222222222224,22.864593505859375,34.515045166015625
pine_11,pine,0.23232323232323235,24.326982498168945,36.71137619018555
pine_11,pine,0.24242424242424243,25.84152603149414,38.98899459838867
pine_11,pine,0.25252525252525254,27.32196807861328,41.25607681274414
pine_11,pine,0.26262626262626265,28.773319244384766,43.46294403076172
pine_11,pine,0.27272727272727276,30.124372482299805,45.52981185913086
pine_11,pine,0.2828282828282829,31.44934844970703,47.54549789428711
pine_11,pine,0.29292929292929293,32.72317123413086,49.419681549072266
pine_11,pine,0.30303030303030304,33.94282913208008,51.241172790527344
pine_11,pine,0.31313131313131315,35.15245819091797,53.101806640625
pine_11,pine,0.32323232323232326,36.34001922607422,54.938350677490234
pine_11,pine,0.33333333333333337,37.40822219848633,56.559635162353516
pine_11,pine,0.3434343434343435,38.47342300415039,58.09811782836914
pine_11,pine,0.3535353535353536,39.48445129394531,59.6049919128418
pine_11,pine,0.36363636363636365,40.48445510864258,61.101322174072266
pine_11,pine,0.37373737373737376,41.501502990722656,62.6021728515625
pine_11,pine,0.38383838383838387,42.50651931762695,64.10603332519531
pine_11,pine,0.393939393939394,43.4583740234375,65.52710723876953
pine_11,pine,0.4040404040404041,44.36208724975586,66.88343811035156
pine_11,pine,0.4141414141414142,45.29789352416992,68.25934600830078
pine_11,pine,0.42424242424242425,46.164493560791016,69.55546569824219
pine_11,pine,0.43434343434343436,47.006019592285156,70.78083038330078
pine_11,pine,0.4444444444444445,47.825477600097656,71.97760009765625
pine_11,pine,0.4545454545454546,48.59980010986328,73.12318420410156
pine_11,pine,0.4646464646464647,49.29488754272461,74.1648941040039
pine_11,pine,0.4747474747474748,49.93179702758789,75.12080383300781
pine_11,pine,0.48484848484848486,50.5787353515625,76.05714416503906
pine_11,pine,0.494949494949495,51.1624870300293,76.90767669677734
pine_11,pine,0.5050505050505051,51.74924850463867,77.75218200683594
pine_11,pine,0.5151515151515152,52.29889678955078,78.5379867553711
pine_11,pine,0.5252525252525253,52.82848358154297,79.2936782836914
pine_11,pine,0.5353535353535354,53.33400344848633,80.0057144165039
pine_11,pine,0.5454545454545455,53.827484130859375,80.73432159423828
pine_11,pine,0.5555555555555556,54.30691909790039,81.37861633300781
pine_11,pine,0.5656565656565657,54.75827407836914,82.0289306640625
pine_11,pine,0.5757575757575758,55.183555603027344,82.6175308227539
pine_11,pine,0.5858585858585859,55.56870651245117,83.19258117675781
pine_11,pine,0.595959595959596,56.01604461669922,83.79322052001953
pine_11,pine,0.6060606060606061,56.406219482421875,84.3652572631836
pine_11,pine,0.6161616161616162,56.83149719238281,84.99600982666016
pine_11,pine,0.6262626262626263,57.239715576171875,85.51385498046875
pine_11,pine,0.6363636363636365,57.618858337402344,86.08438873291016
pine_11,pine,0.6464646464646465,58.030094146728516,86.62933349609375
pine_11,pine,0.6565656565656566,58.39217758178711,87.184814453125
pine_11,pine,0.6666666666666667,58.73520278930664,87.63642120361328
pine_11,pine,0.6767676767676768,59.07221603393555,88.09856414794922
pine_11,pine,0.686868686868687,59.391178131103516,88.54415893554688
pine_11,pine,0.696969696969697,59.70912551879883,88.98824310302734
pine_11,pine,0.7070707070707072,60.003013610839844,89.39469146728516
pine_11,pine,0.7171717171717172,60.28084182739258,89.78157043457031
pine_11,pine,0.7272727272727273,60.56870651245117,90.16543579101562
pine_11,pine,0.7373737373737375,60.855567932128906,90.55532836914062
pine_11,pine,0.7474747474747475,61.166500091552734,90.98435974121094
pine_11,pine,0.7575757575757577,61.43330383300781,91.34263610839844
pine_11,pine,0.7676767676767677,61.70109939575195,91.69940948486328
pine_11,pine,0.7777777777777778,61.9398193359375,92.03811645507812
pine_11,pine,0.787878787878788,62.174522399902344,92.36628723144531
pine_11,pine,0.797979797979798,62.37813186645508,92.64327239990234
pine_11,pine,0.8080808080808082,62.607826232910156,92.95639038085938
pine_11,pine,0.8181818181818182,62.83149719238281,93.2303695678711
pine_11,pine,0.8282828282828284,63.030094146728516,93.48175811767578
pine_11,pine,0.8383838383838385,63.20762634277344,93.71057891845703
pine_11,pine,0.8484848484848485,63.40220642089844,93.9424057006836
pine_11,pine,0.8585858585858587,63.62086486816406,94.22992706298828
pine_11,pine,0.8686868686868687,63.806419372558594,94.46175384521484
pine_11,pine,0.8787878787878789,63.96088409423828,94.6634750366211
pine_11,pine,0.888888888888889,64.10932922363281,94.84561920166016
pine_11,pine,0.8989898989898991,64.26679992675781,95.0262680053711
pine_11,pine,0.9090909090909092,64.40922546386719,95.20841979980469
pine_11,pine,0.9191919191919192,64.54362487792969,95.36949157714844
pine_11,pine,0.9292929292929294,64.67301940917969,95.49895477294922
pine_11,pine,0.9393939393939394,64.79338073730469,95.62690734863281
pine_11,pine,0.9494949494949496,64.92778778076172,95.7955093383789
pine_11,pine,0.9595959595959597,65.0501480102539,95.92948913574219
pine_11,pine,0.9696969696969697,65.16850280761719,96.08755493164062
pine_11,pine,0.9797979797979799,65.286865234375,96.22002410888672
pine_11,pine,0.98989898989899,65.4112319946289,96.344970703125
pine_11,pine,1.0,65.51354217529297,96.4593734741211
walnut_12,walnut,0.0,0.0,0.0
walnut_12,walnut,0.010101010101010102,0.01730937324464321,0.028261816129088402
walnut_12,walnut,0.020202020202020204,0.13183972239494324,0.20500360429286957
walnut_12,walnut,0.030303030303030304,0.37503641843795776,0.5656581521034241
walnut_12,walnut,0.04040404040404041,0.7399757504463196,1.1034762859344482
walnut_12,walnut,0.05050505050505051,1.222907304763794,1.7998980283737183
walnut_12,walnut,0.06060606060606061,1.7681525945663452,2.6043052673339844
walnut_12,walnut,0.07070707070707072,2.420715808868408,3.5630979537963867
walnut_12,walnut,0.08080808080808081,3.1159756183624268,4.571665287017822
walnut_12,walnut,0.09090909090909091,3.9021096229553223,5.7303996086120605
walnut_12,walnut,0.10101010101010102,4.763251304626465,7.003025054931641
walnut_12,walnut,0.11111111111111112,5.712958812713623,8.402195930480957
walnut_12,walnut,0.12121212121212122,6.7422895431518555,9.914835929870605
walnut_12,walnut,0.13131313131313133,7.831048965454102,11.522806167602539
walnut_12,walnut,0.14141414141414144,8.96135139465332,13.213874816894531
walnut_12,walnut,0.15151515151515152,10.14069652557373,14.992682456970215
walnut_12,walnut,0.16161616161616163,11.371393203735352,16.80776596069336
walnut_12,walnut,0.17171717171717174,12.627476692199707,18.649845123291016
walnut_12,walnut,0.18181818181818182,13.85644245147705,20.46408462524414
walnut_12,walnut,0.19191919191919193,15.099832534790039,22.31502342224121
walnut_12,walnut,0.20202020202020204,16.329662322998047,24.183256149291992
walnut_12,walnut,0.21212121212121213,17.59065055847168,26.088186264038086
walnut_12,walnut,0.22222222222222224,18.83865737915039,27.93659210205078
walnut_12,walnut,0.23232323232323235,20.067045211791992,29.809465408325195
walnut_12,walnut,0.24242424242424243,21.272356033325195,31.607675552368164
walnut_12,walnut,0.25252525252525254,22.478816986083984,33.42908477783203
walnut_12,walnut,0.26262626262626265,23.661048889160156,35.19650650024414
walnut_12,walnut,0.27272727272727276,24.76654052734375,36.86395263671875
walnut_12,walnut,0.2828282828282829,25.85732078552246,38.508201599121094
walnut_12,walnut,0.29292929292929293,26.91434669494629,40.09845733642578
walnut_12,walnut,0.30303030303030304,27.894344329833984,41.576927185058594
walnut_12,walnut,0.31313131313131315,28.901750564575195,43.09505081176758
walnut_12,walnut,0.32323232323232326,29.892135620117188,44.5612907409668
walnut_12,walnut,0.33333333333333337,30.84040069580078,45.983238220214844
walnut_12,walnut,0.3434343434343435,31.794145584106445,47.40898132324219
walnut_12,walnut,0.3535353535353536,32.74010467529297,48.80393600463867
walnut_12,walnut,0.36363636363636365,33.65317153930664,50.16345977783203
walnut_12,walnut,0.37373737373737376,34.58441925048828,51.570640563964844
walnut_12,walnut,0.38383838383838387,35.480464935302734,52.88966751098633
walnut_12,walnut,0.393939393939394,36.32343292236328,54.15638732910156
walnut_12,walnut,0.4040404040404041,37.14706802368164,55.38978576660156
walnut_12,walnut,0.4141414141414142,37.937530517578125,56.56285858154297
walnut_12,walnut,0.42424242424242425,38.74241638183594,57.76673126220703
walnut_12,walnut,0.43434343434343436,39.549320220947266,58.9777717590332
walnut_12,walnut,0.4444444444444445,40.31180191040039,60.124271392822266
walnut_12,walnut,0.4545454545454546,41.056678771972656,61.23322677612305
walnut_12,walnut,0.4646464646464647,41.77386474609375,62.34598922729492
walnut_12,walnut,0.4747474747474748,42.46249008178711,63.389564514160156
walnut_12,walnut,0.48484848484848486,43.14736557006836,64.43019104003906
walnut_12,walnut,0.494949494949495,43.82444763183594,65.46913146972656
walnut_12,walnut,0.5050505050505051,44.486244201660156,66.45702362060547
walnut_12,walnut,0.5151515151515152,45.11716842651367,67.41792297363281
walnut_12,walnut,0.5252525252525253,45.763389587402344,68.36617279052734
walnut_12,walnut,0.5353535353535354,46.3695068359375,69.28658294677734
walnut_12,walnut,0.5454545454545455,46.946773529052734,70.14666748046875
walnut_12,walnut,0.5555555555555556,47.4677848815918,70.94264221191406
walnut_12,walnut,0.5656565656565657,47.97927474975586,71.73355102539062
walnut_12,walnut,0.5757575757575758,48.497982025146484,72.54470825195312
walnut_12,walnut,0.5858585858585859,48.99158477783203,73.26854705810547
walnut_12,walnut,0.595959595959596,49.454612731933594,74.00251007080078
walnut_12,walnut,0.6060606060606061,49.892826080322266,74.71284484863281
walnut_12,walnut,0.6161616161616162,50.32353973388672,75.36286926269531
walnut_12,walnut,0.6262626262626263,50.74357986450195,76.01205444335938
walnut_12,walnut,0.6363636363636365,51.174007415771484,76.69075775146484
walnut_12,walnut,0.6464646464646465,51.58943557739258,77.33528900146484
walnut_12,walnut,0.6565656565656566,51.995338439941406,78.00092315673828
walnut_12,walnut,0.6666666666666667,52.40239334106445,78.62943267822266
walnut_12,walnut,0.6767676767676768,52.77887725830078,79.23432159423828
walnut_12,walnut,0.686868686868687,53.159969329833984,79.82402038574219
walnut_12,walnut,0.696969696969697,53.5240478515625,80.39558410644531
walnut_12,walnut,0.7070707070707072,53.882633209228516,80.94268798828125
walnut_12,walnut,0.7171717171717172,54.22391891479492,81.45857238769531
walnut_12,walnut,0.7272727272727273,54.549049377441406,81.98330688476562
walnut_12,walnut,0.7373737373737375,54.8675422668457,82.47472381591797
walnut_12,walnut,0.7474747474747475,55.164974212646484,82.96656799316406
walnut_12,walnut,0.7575757575757577,55.46038818359375,83.4166488647461
walnut_12,walnut,0.7676767676767677,55.76560974121094,83.8709487915039
walnut_12,walnut,0.7777777777777778,56.052947998046875,84.3176498413086
walnut_12,walnut,0.787878787878788,56.327293395996094,84.74411010742188
walnut_12,walnut,0.797979797979798,56.609439849853516,85.16719055175781
walnut_12,walnut,0.8080808080808082,56.87802505493164,85.57213592529297
walnut_12,walnut,0.8181818181818182,57.142860412597656,85.99311065673828
walnut_12,walnut,0.8282828282828284,57.392398834228516,86.35123443603516
walnut_12,walnut,0.8383838383838385,57.6223258972168,86.71568298339844
walnut_12,walnut,0.8484848484848485,57.856292724609375,87.0733871459961
walnut_12,walnut,0.8585858585858587,58.076412200927734,87.42560577392578
walnut_12,walnut,0.8686868686868687,58.29796600341797,87.76643371582031
walnut_12,walnut,0.8787878787878789,58.5186653137207,88.0836410522461
walnut_12,walnut,0.888888888888889,58.72233963012695,88.40843963623047
walnut_12,walnut,0.8989898989898991,58.94361114501953,88.72859954833984
walnut_12,walnut,0.9090909090909092,59.141510009765625,89.02388000488281
walnut_12,walnut,0.9191919191919192,59.33855056762695,89.31787872314453
walnut_12,walnut,0.9292929292929294,59.54597473144531,89.60008239746094
walnut_12,walnut,0.9393939393939394,59.73320770263672,89.87594604492188
walnut_12,walnut,0.9494949494949496,59.93544006347656,90.15350341796875
walnut_12,walnut,0.9595959595959597,60.14372634887695,90.4213638305664
walnut_12,walnut,0.9696969696969697,60.32316589355469,90.66812133789062
walnut_12,walnut,0.9797979797979799,60.50347137451172,90.89927673339844
walnut_12,walnut,0.98989898989899,60.675411224365234,91.15531921386719
walnut_12,walnut,1.0,60.84706115722656,91.4105224609375
cherry_28,cherry,0.0,0.0,0.0
cherry_28,cherry,0.010101010101010102,0.005685156211256981,0.012028524652123451
cherry_28,cherry,0.020202020202020204,0.047376301139593124,0.09107311815023422
cherry_28,cherry,0.030303030303030304,0.16865962743759155,0.3161783814430237
cherry_28,cherry,0.04040404040404041,0.41596391797065735,0.7732623219490051
cherry_28,cherry,0.05050505050505051,0.7836040258407593,1.4417046308517456
cherry_28,cherry,0.06060606060606061,1.2185184955596924,2.2373056411743164
cherry_28,cherry,0.07070707070707072,1.754818320274353,3.1892776489257812
cherry_28,cherry,0.08080808080808081,2.354602098464966,4.2873101234436035
cherry_28,cherry,0.09090909090909091,2.9922871589660645,5.4334564208984375
cherry_28,cherry,0.10101010101010102,3.6849286556243896,6.715353488922119
cherry_28,cherry,0.11111111111111112,4.448634624481201,8.131282806396484
cherry_28,cherry,0.12121212121212122,5.353522300720215,9.782628059387207
cherry_28,cherry,0.13131313131313133,6.2555670738220215,11.42538070678711
cherry_28,cherry,0.14141414141414144,7.2514166831970215,13.233095169067383
cherry_28,cherry,0.15151515151515152,8.301276206970215,15.2006196975708
cherry_28,cherry,0.16161616161616163,9.331236839294434,17.101125717163086
cherry_28,cherry,0.17171717171717174,10.325191497802734,18.905405044555664
cherry_28,cherry,0.18181818181818182,11.430953979492188,20.941661834716797
cherry_28,cherry,0.19191919191919193,12.487445831298828,22.90574836730957
cherry_28,cherry,0.20202020202020204,13.536355972290039,24.763296127319336
cherry_28,cherry,0.21212121212121213,14.661070823669434,26.878599166870117
cherry_28,cherry,0.22222222222222224,15.798102378845215,28.990463256835938
cherry_28,cherry,0.23232323232323235,16.929447174072266,31.06624412536621
cherry_28,cherry,0.24242424242424243,18.02478790283203,33.075008392333984
cherry_28,cherry,0.25252525252525254,19.059486389160156,35.037376403808594
cherry_28,cherry,0.26262626262626265,20.14535140991211,37.001461029052734
cherry_28,cherry,0.27272727272727276,21.309860229492188,39.10645294189453
cherry_28,cherry,0.2828282828282829,22.428890228271484,41.18051528930664
cherry_28,cherry,0.29292929292929293,23.604768753051758,43.311283111572266
cherry_28,cherry,0.30303030303030304,24.687789916992188,45.31145477294922
cherry_28,cherry,0.31313131313131315,25.83145523071289,47.39410400390625
cherry_28,cherry,0.32323232323232326,26.933427810668945,49.401153564453125
cherry_28,cherry,0.33333333333333337,28.066667556762695,51.44428634643555
cherry_28,cherry,0.3434343434343435,29.2027530670166,53.48397445678711
cherry_28,cherry,0.3535353535353536,30.255455017089844,55.420570373535156
cherry_28,cherry,0.36363636363636365,31.230459213256836,57.1784553527832
cherry_28,cherry,0.37373737373737376,32.1069221496582,58.78340148925781
cherry_28,cherry,0.38383838383838387,32.918949127197266,60.29555892944336
cherry_28,cherry,0.393939393939394,33.74898147583008,61.783660888671875
cherry_28,cherry,0.4040404040404041,34.56480026245117,63.23395538330078
cherry_28,cherry,0.4141414141414142,35.301029205322266,64.62067413330078
cherry_28,cherry,0.42424242424242425,36.05241775512695,65.93521881103516
cherry_28,cherry,0.43434343434343436,36.745059967041016,67.2257080078125
cherry_28,cherry,0.4444444444444445,37.421592712402344,68.5196304321289
cherry_28,cherry,0.4545454545454546,38.066856384277344,69.6864013671875
cherry_28,cherry,0.4646464646464647,38.67990493774414,70.7638168334961
cherry_28,cherry,0.4747474747474748,39.259796142578125,71.7845230102539
cherry_28,cherry,0.48484848484848486,39.77145767211914,72.70040893554688
cherry_28,cherry,0.494949494949495,40.29354476928711,73.5973892211914
cherry_28,cherry,0.5050505050505051,40.81563186645508,74.4703140258789
cherry_28,cherry,0.5151515151515152,41.29034423828125,75.33808898925781
cherry_28,cherry,0.5252525252525253,41.7906379699707,76.19898986816406
cherry_28,cherry,0.5353535353535354,42.27482223510742,77.06332397460938
cherry_28,cherry,0.5454545454545455,42.789329528808594,77.95515441894531
cherry_28,cherry,0.5555555555555556,43.225189208984375,78.77825164794922
cherry_28,cherry,0.5656565656565657,43.66010284423828,79.62539672851562
cherry_28,cherry,0.5757575757575758,44.10544204711914,80.36772918701172
cherry_28,cherry,0.5858585858585859,44.49582290649414,81.08943939208984
cherry_28,cherry,0.595959595959596,44.87294006347656,81.7853775024414
cherry_28,cherry,0.6060606060606061,45.20551681518555,82.39540100097656
cherry_28,cherry,0.6161616161616162,45.53904724121094,83.01573181152344
cherry_28,cherry,0.6262626262626263,45.84130859375,83.5312271118164
cherry_28,cherry,0.6363636363636365,46.16347122192383,84.12234497070312
cherry_28,cherry,0.6464646464646465,46.448673248291016,84.61895751953125
cherry_28,cherry,0.6565656565656566,46.7499885559082,85.12759399414062
cherry_28,cherry,0.6666666666666667,47.05887985229492,85.6774673461914
cherry_28,cherry,0.6767676767676768,47.32892608642578,86.11392974853516
cherry_28,cherry,0.686868686868687,47.60086441040039,86.59335327148438
cherry_28,cherry,0.696969696969697,47.84153747558594,86.99201202392578
cherry_28,cherry,0.7070707070707072,48.064205169677734,87.41472625732422
cherry_28,cherry,0.7171717171717172,48.32098388671875,87.81167602539062
cherry_28,cherry,0.7272727272727273,48.529441833496094,88.17080688476562
cherry_28,cherry,0.7373737373737375,48.7615852355957,88.5625991821289
cherry_28,cherry,0.7474747474747475,48.95393371582031,88.89251708984375
cherry_28,cherry,0.7575757575757577,49.17660140991211,89.21728515625
cherry_28,cherry,0.7676767676767677,49.396427154541016,89.55924224853516
cherry_28,cherry,0.7777777777777778,49.61246109008789,89.9149398803711
cherry_28,cherry,0.787878787878788,49.82470703125,90.23455810546875
cherry_28,cherry,0.797979797979798,50.02179718017578,90.55760955810547
cherry_28,cherry,0.8080808080808082,50.20182800292969,90.84285736083984
cherry_28,cherry,0.8181818181818182,50.37996292114258,91.10920715332031
cherry_28,cherry,0.8282828282828284,50.550514221191406,91.38070678710938
cherry_28,cherry,0.8383838383838385,50.71064758300781,91.66595458984375
cherry_28,cherry,0.8484848484848485,50.87267303466797,91.90652465820312
cherry_28,cherry,0.8585858585858587,51.058387756347656,92.20552062988281
cherry_28,cherry,0.8686868686868687,51.21567916870117,92.44953155517578
cherry_28,cherry,0.8787878787878789,51.381492614746094,92.70899963378906
cherry_28,cherry,0.888888888888889,51.54446792602539,92.94956970214844
